待ち牌のロス数,手牌,ロスの内訳
6,333446999,1s4枚 3s1枚 9s1枚
6,334445789,8s3枚 9s3枚
6,334577789,8s3枚 9s3枚
6,334578889,7s3枚 9s3枚
6,334578999,7s3枚 8s3枚
6,344455789,8s3枚 9s3枚
6,344456799,6s3枚 7s3枚
6,344466678,7s3枚 8s3枚
6,344478999,7s3枚 8s3枚
6,344566778,6s2枚 9s4枚
6,344567789,6s3枚 9s3枚
6,355556799,6s3枚 7s3枚
6,355566678,7s3枚 8s3枚
6,355578999,7s3枚 8s3枚
6,355666888,6s1枚 8s1枚 9s4枚
6,355666999,6s1枚 8s4枚 9s1枚
6,355777789,8s3枚 9s3枚
6,355777888,7s1枚 8s1枚 9s4枚
6,355777999,7s1枚 8s4枚 9s1枚
6,356788899,6s3枚 7s3枚
6,366667899,7s3枚 8s3枚
6,366677788,6s1枚 7s1枚 9s4枚
6,366677799,6s1枚 7s1枚 8s4枚
6,366677888,6s1枚 8s1枚 9s4枚
6,366677999,6s1枚 8s4枚 9s1枚
6,366678999,7s3枚 8s3枚
6,366688899,6s1枚 7s4枚 8s1枚
6,366688999,6s1枚 7s4枚 9s1枚
6,366777789,8s3枚 9s3枚
6,366777999,7s1枚 8s4枚 9s1枚
6,366788889,7s3枚 9s3枚
6,366789999,7s3枚 8s3枚
6,366888999,7s4枚 8s1枚 9s1枚
6,367777899,6s3枚 8s3枚
6,367888899,6s3枚 7s3枚
6,377788999,6s4枚 7s1枚 9s1枚
6,377888999,6s4枚 8s1枚 9s1枚
6,455677889,1s4枚 7s2枚
6,466777999,1s4枚 7s1枚 9s1枚
6,466888999,1s4枚 8s1枚 9s1枚
6,477788899,1s4枚 7s1枚 8s1枚
6,477788999,1s4枚 7s1枚 9s1枚
6,477888999,1s4枚 8s1枚 9s1枚
7,111122236,3s3枚 9s4枚
7,111122237,3s3枚 4s4枚
7,111123336,2s3枚 9s4枚
7,111123337,2s3枚 4s4枚
7,111123588,2s3枚 9s4枚
7,111123599,2s3枚 8s4枚
7,111222236,3s3枚 9s4枚
7,111222238,3s3枚 5s4枚
7,111222347,1s1枚 3s3枚 4s3枚
7,111222348,1s1枚 3s3枚 4s3枚
7,111224568,1s1枚 4s3枚 5s3枚
7,111224678,1s1枚 7s3枚 8s3枚
7,111225789,1s1枚 8s3枚 9s3枚
7,111233336,2s3枚 9s4枚
7,111233338,2s3枚 5s4枚
7,111233347,1s1枚 2s3枚 4s3枚
7,111234578,1s1枚 4s3枚 7s3枚
7,111234579,1s1枚 4s3枚 7s3枚
7,111235558,2s3枚 3s3枚 5s1枚
7,111236999,2s3枚 3s3枚 9s1枚
7,111245678,1s1枚 4s3枚 7s3枚
7,111334568,1s1枚 4s3枚 5s3枚
7,111334678,1s1枚 7s3枚 8s3枚
7,111335789,1s1枚 8s3枚 9s3枚
7,111344567,6s3枚 9s4枚
7,111345557,1s1枚 3s3枚 4s3枚
7,111345558,1s1枚 3s3枚 4s3枚
7,111345668,1s1枚 4s3枚 5s3枚
7,111345679,1s1枚 4s3枚 7s3枚
7,111345788,1s1枚 3s3枚 4s3枚
7,111345799,1s1枚 3s3枚 4s3枚
7,111356678,1s1枚 5s3枚 8s3枚
7,111356778,1s1枚 5s3枚 8s3枚
7,111356789,1s1枚 5s3枚 8s3枚
7,111466678,1s1枚 7s3枚 8s3枚
7,111466789,1s1枚 7s3枚 8s3枚
7,111467899,1s1枚 7s3枚 8s3枚
7,111477789,1s1枚 8s3枚 9s3枚
7,111478889,1s1枚 7s3枚 9s3枚
7,111478999,1s1枚 7s3枚 8s3枚
7,112224568,2s1枚 4s3枚 5s3枚
7,112225789,2s1枚 8s3枚 9s3枚
7,112234567,6s3枚 9s4枚
7,112334567,6s3枚 9s4枚
7,112344566,2s3枚 9s4枚
7,112346999,2s3枚 3s3枚 9s1枚
7,113345567,7s3枚 9s4枚
7,113566667,7s3枚 9s4枚
7,113567777,6s3枚 9s4枚
7,113567999,6s3枚 7s3枚 9s1枚
7,114444568,2s4枚 5s3枚
7,114555568,2s4枚 4s3枚
7,114566788,2s4枚 4s3枚
7,115567789,2s4枚 9s3枚
7,115788889,2s4枚 9s3枚
7,115789999,2s4枚 8s3枚
7,122223336,1s3枚 9s4枚
7,122223337,1s3枚 4s4枚
7,122223467,6s3枚 9s4枚
7,122223468,6s3枚 9s4枚
7,122223588,1s3枚 9s4枚
7,122223599,1s3枚 8s4枚
7,122233336,1s3枚 9s4枚
7,122233337,1s3枚 4s4枚
7,122234447,1s3枚 3s3枚 4s1枚
7,122236999,1s3枚 3s3枚 9s1枚
7,123333467,6s3枚 9s4枚
7,123333468,6s3枚 9s4枚
7,123334447,1s3枚 2s3枚 4s1枚
7,123336999,1s3枚 2s3枚 9s1枚
7,123344567,6s3枚 9s4枚
7,123345588,1s3枚 9s4枚
7,123345599,1s3枚 8s4枚
7,123444556,2s3枚 9s4枚
7,123444557,1s3枚 2s3枚 4s1枚
7,123444566,2s3枚 9s4枚
7,123445567,2s3枚 9s4枚
7,123446999,2s3枚 3s3枚 9s1枚
7,123456677,2s3枚 9s4枚
7,123457888,2s3枚 5s3枚 8s1枚
7,123457999,2s3枚 5s3枚 9s1枚
7,123577888,1s3枚 2s3枚 8s1枚
7,123577999,1s3枚 2s3枚 9s1枚
7,123588899,1s3枚 2s3枚 8s1枚
7,123588999,1s3枚 2s3枚 9s1枚
7,124566667,2s3枚 9s4枚
7,124567888,2s3枚 5s3枚 8s1枚
7,133334567,6s3枚 9s4枚
7,134445567,7s3枚 9s4枚
7,134455567,7s3枚 9s4枚
7,134566667,3s3枚 9s4枚
7,134567999,3s3枚 6s3枚 9s1枚
7,135556677,3s3枚 9s4枚
7,135566667,3s3枚 9s4枚
7,135567777,3s3枚 9s4枚
7,135666678,3s3枚 9s4枚
7,135678999,3s3枚 6s3枚 9s1枚
7,222233347,1s4枚 4s3枚
7,222234448,3s3枚 5s4枚
7,222234467,6s3枚 9s4枚
7,222234468,6s3枚 9s4枚
7,222234556,3s3枚 9s4枚
7,222234677,3s3枚 9s4枚
7,222234688,3s3枚 9s4枚
7,222333347,1s4枚 4s3枚
7,222333348,1s4枚 4s3枚
7,222335789,2s1枚 8s3枚 9s3枚
7,222344447,1s4枚 3s3枚
7,222344448,1s4枚 3s3枚
7,222345689,2s1枚 5s3枚 8s3枚
7,222356678,2s1枚 5s3枚 8s3枚
7,222356778,2s1枚 5s3枚 8s3枚
7,222356789,2s1枚 5s3枚 8s3枚
7,222455678,1s4枚 7s3枚
7,223344467,6s3枚 9s4枚
7,223344468,6s3枚 9s4枚
7,223345567,7s3枚 9s4枚
7,223345667,7s3枚 9s4枚
7,223444567,6s3枚 9s4枚
7,223445678,1s4枚 7s3枚
7,223445688,6s3枚 9s4枚
7,223445699,6s3枚 8s4枚
7,223455677,1s4枚 3s3枚
7,223566667,7s3枚 9s4枚
7,223567777,6s3枚 9s4枚
7,223567999,6s3枚 7s3枚 9s1枚
7,224444568,1s4枚 5s3枚
7,224456678,1s4枚 8s3枚
7,224555568,1s4枚 4s3枚
7,224566788,1s4枚 4s3枚
7,224677778,1s4枚 8s3枚
7,224678888,1s4枚 7s3枚
7,225567789,1s4枚 9s3枚
7,225788889,1s4枚 9s3枚
7,225789999,1s4枚 8s3枚
7,233334448,2s3枚 5s4枚
7,233334467,6s3枚 9s4枚
7,233334468,6s3枚 9s4枚
7,233334568,6s3枚 9s4枚
7,233334677,2s3枚 9s4枚
7,233334688,2s3枚 9s4枚
7,233344447,1s4枚 2s3枚
7,233444567,6s3枚 9s4枚
7,233456677,2s3枚 9s4枚
7,233457888,2s3枚 5s3枚 8s1枚
7,233457999,2s3枚 5s3枚 9s1枚
7,234444578,1s4枚 7s3枚
7,234444579,1s4枚 7s3枚
7,234445558,2s3枚 3s3枚 5s1枚
7,234445568,2s3枚 9s4枚
7,234446999,2s3枚 3s3枚 9s1枚
7,234456677,2s3枚 9s4枚
7,234456688,2s3枚 9s4枚
7,234457888,2s3枚 5s3枚 8s1枚
7,234457999,2s3枚 5s3枚 9s1枚
7,234555668,2s3枚 3s3枚 5s1枚
7,234556666,3s3枚 9s4枚
7,234556888,3s3枚 9s4枚
7,234566668,3s3枚 9s4枚
7,234566788,3s3枚 9s4枚
7,234568999,3s3枚 6s3枚 9s1枚
7,234677999,2s3枚 3s3枚 9s1枚
7,234688999,2s3枚 3s3枚 9s1枚
7,235556677,3s3枚 9s4枚
7,235566667,3s3枚 9s4枚
7,235567777,3s3枚 9s4枚
7,235666678,3s3枚 9s4枚
7,235678999,3s3枚 6s3枚 9s1枚
7,244445678,1s4枚 7s3枚
7,244555678,5s1枚 7s3枚 8s3枚
7,244567999,5s3枚 6s3枚 9s1枚
7,245555688,6s3枚 9s4枚
7,245555699,6s3枚 8s4枚
7,245566678,1s4枚 8s3枚
7,245666688,5s3枚 9s4枚
7,245666699,5s3枚 8s4枚
7,245677778,1s4枚 4s3枚
7,245677999,5s3枚 6s3枚 9s1枚
7,245688899,5s3枚 6s3枚 8s1枚
7,245688999,5s3枚 6s3枚 9s1枚
7,246667788,1s4枚 4s3枚
7,246677778,1s4枚 4s3枚
7,246678888,1s4枚 4s3枚
7,246777789,1s4枚 4s3枚
7,246788889,1s4枚 4s3枚
7,255566667,7s3枚 9s4枚
7,255566678,5s1枚 7s3枚 8s3枚
7,255567777,6s3枚 9s4枚
7,255567999,6s3枚 7s3枚 9s1枚
7,255578999,5s1枚 7s3枚 8s3枚
7,266667888,7s3枚 9s4枚
7,266677778,5s4枚 8s3枚
7,266678888,5s4枚 7s3枚
7,267777888,6s3枚 9s4枚
7,267888999,6s3枚 7s3枚 9s1枚
7,277778999,5s4枚 8s3枚
7,278888999,5s4枚 7s3枚
7,333344567,6s3枚 9s4枚
7,333345558,1s4枚 4s3枚
7,333345578,1s4枚 7s3枚
7,333345579,1s4枚 7s3枚
7,333345667,1s4枚 4s3枚
7,333345788,1s4枚 4s3枚
7,333345799,1s4枚 4s3枚
7,334455578,1s4枚 7s3枚
7,334455579,1s4枚 7s3枚
7,334456678,1s4枚 8s3枚
7,334456778,1s4枚 8s3枚
7,334456789,1s4枚 8s3枚
7,334556788,7s3枚 9s4枚
7,334677778,1s4枚 8s3枚
7,334678888,1s4枚 7s3枚
7,344445558,1s4枚 3s3枚
7,344445578,1s4枚 7s3枚
7,344445579,1s4枚 7s3枚
7,344445679,1s4枚 7s3枚
7,344445689,1s4枚 8s3枚
7,344445788,1s4枚 3s3枚
7,344445799,1s4枚 3s3枚
7,344567777,6s3枚 9s4枚
7,344567788,1s4枚 3s3枚
7,345556679,1s4枚 3s3枚
7,345566679,1s4枚 3s3枚
7,345566789,1s4枚 8s3枚
7,345567788,1s4枚 3s3枚
7,345567799,1s4枚 3s3枚
7,345666778,1s4枚 4s3枚
7,345666788,1s4枚 4s3枚
7,345667777,1s4枚 4s3枚
7,345667789,1s4枚 4s3枚
7,345667999,1s4枚 4s3枚
7,345677779,1s4枚 4s3枚
7,345677899,1s4枚 4s3枚
7,345678899,1s4枚 4s3枚
7,346667788,1s4枚 4s3枚
7,346677778,1s4枚 4s3枚
7,346678888,1s4枚 4s3枚
7,346777789,1s4枚 4s3枚
7,346788889,1s4枚 4s3枚
7,355567999,6s3枚 7s3枚 9s1枚
7,355666789,6s1枚 8s3枚 9s3枚
7,366667778,8s3枚 9s4枚
7,366667888,7s3枚 9s4枚
7,366677789,6s1枚 8s3枚 9s3枚
7,366678889,6s1枚 7s3枚 9s3枚
7,367777888,6s3枚 9s4枚
7,367778888,6s3枚 9s4枚
7,367778999,6s3枚 8s3枚 9s1枚
7,367888999,6s3枚 7s3枚 9s1枚
7,377778889,6s4枚 9s3枚
7,377788889,6s4枚 9s3枚
7,377789999,6s4枚 8s3枚
7,378889999,6s4枚 7s3枚
7,444455678,1s4枚 7s3枚
7,445666789,1s4枚 8s3枚
7,445667899,1s4枚 8s3枚
7,455666789,1s4枚 8s3枚
7,455678888,1s4枚 7s3枚
7,477778889,1s4枚 9s3枚
7,477778999,1s4枚 8s3枚
7,477788889,1s4枚 9s3枚
7,477789999,1s4枚 8s3枚
7,478888999,1s4枚 7s3枚
7,478889999,1s4枚 7s3枚
8,111122223,1m4枚 9m4枚
8,111122235,8s4枚 9s4枚
8,111122334,1m4枚 9m4枚
8,111122335,8s4枚 9s4枚
8,111122336,2s2枚 3s2枚 9s4枚
8,111122338,2s2枚 3s2枚 5s4枚
8,111123333,1m4枚 9m4枚
8,111123335,8s4枚 9s4枚
8,111123345,1m4枚 9m4枚
8,111123444,1m4枚 9m4枚
8,111123456,1m4枚 9m4枚
8,111123477,8s4枚 9s4枚
8,111123488,7s4枚 9s4枚
8,111123499,7s4枚 8s4枚
8,111123555,1m4枚 9m4枚
8,111123567,1m4枚 9m4枚
8,111123666,1m4枚 9m4枚
8,111123678,1m4枚 9m4枚
8,111123777,1m4枚 9m4枚
8,111123789,1m4枚 9m4枚
8,111123888,1m4枚 9m4枚
8,111123999,1m4枚 9m4枚
8,111222234,1m4枚 9m4枚
8,111222235,8s4枚 9s4枚
8,111222333,1m4枚 9m4枚
8,111222335,8s4枚 9s4枚
8,111222345,1m4枚 9m4枚
8,111222444,1m4枚 9m4枚
8,111222456,1m4枚 9m4枚
8,111222555,1m4枚 9m4枚
8,111222567,1m4枚 9m4枚
8,111222666,1m4枚 9m4枚
8,111222678,1m4枚 9m4枚
8,111222777,1m4枚 9m4枚
8,111222789,1m4枚 9m4枚
8,111222888,1m4枚 9m4枚
8,111222999,1m4枚 9m4枚
8,111223335,8s4枚 9s4枚
8,111223344,1m4枚 9m4枚
8,111223345,8s4枚 9s4枚
8,111223348,2s2枚 3s2枚 5s4枚
8,111223455,8s4枚 9s4枚
8,111233334,1m4枚 9m4枚
8,111233335,8s4枚 9s4枚
8,111233345,8s4枚 9s4枚
8,111233445,1m4枚 9m4枚
8,111233455,8s4枚 9s4枚
8,111233458,2s3枚 3s2枚 5s3枚
8,111234444,1m4枚 9m4枚
8,111234445,8s4枚 9s4枚
8,111234456,1m4枚 9m4枚
8,111234477,8s4枚 9s4枚
8,111234488,7s4枚 9s4枚
8,111234499,7s4枚 8s4枚
8,111234555,1m4枚 9m4枚
8,111234567,1m4枚 9m4枚
8,111234577,8s4枚 9s4枚
8,111234666,1m4枚 9m4枚
8,111234678,1m4枚 9m4枚
8,111234777,1m4枚 9m4枚
8,111234789,1m4枚 9m4枚
8,111234888,1m4枚 9m4枚
8,111234999,1m4枚 9m4枚
8,111235555,8s4枚 9s4枚
8,111235666,8s4枚 9s4枚
8,111235777,8s4枚 9s4枚
8,111245556,8s4枚 9s4枚
8,111245666,8s4枚 9s4枚
8,111333345,1m4枚 9m4枚
8,111333444,1m4枚 9m4枚
8,111333456,1m4枚 9m4枚
8,111333478,1s1枚 3s1枚 7s3枚 8s3枚
8,111333555,1m4枚 9m4枚
8,111333567,1m4枚 9m4枚
8,111333666,1m4枚 9m4枚
8,111333678,1m4枚 9m4枚
8,111333777,1m4枚 9m4枚
8,111333789,1m4枚 9m4枚
8,111333888,1m4枚 9m4枚
8,111333999,1m4枚 9m4枚
8,111334445,8s4枚 9s4枚
8,111334455,1m4枚 9m4枚
8,111334577,8s4枚 9s4枚
8,111334588,7s4枚 9s4枚
8,111334599,7s4枚 8s4枚
8,111344445,1m4枚 9m4枚
8,111344455,8s4枚 9s4枚
8,111344478,1s1枚 4s1枚 7s3枚 8s3枚
8,111344556,1m4枚 9m4枚
8,111345555,1m4枚 9m4枚
8,111345567,1m4枚 9m4枚
8,111345666,1m4枚 9m4枚
8,111345678,1m4枚 9m4枚
8,111345777,1m4枚 9m4枚
8,111345789,1m4枚 9m4枚
8,111345888,1m4枚 9m4枚
8,111345999,1m4枚 9m4枚
8,111347778,1s1枚 3s3枚 4s3枚 7s1枚
8,111347888,1s1枚 3s3枚 4s3枚 8s1枚
8,111355578,1s1枚 5s1枚 7s3枚 8s3枚
8,111444456,1m4枚 9m4枚
8,111444555,1m4枚 9m4枚
8,111444567,1m4枚 9m4枚
8,111444666,1m4枚 9m4枚
8,111444678,1m4枚 9m4枚
8,111444777,1m4枚 9m4枚
8,111444789,1m4枚 9m4枚
8,111444888,1m4枚 9m4枚
8,111444999,1m4枚 9m4枚
8,111445566,1m4枚 9m4枚
8,111455556,1m4枚 9m4枚
8,111455667,1m4枚 9m4枚
8,111456666,1m4枚 9m4枚
8,111456678,1m4枚 9m4枚
8,111456777,1m4枚 9m4枚
8,111456778,1s1枚 2s4枚 5s3枚
8,111456789,1m4枚 9m4枚
8,111456888,1m4枚 9m4枚
8,111456999,1m4枚 9m4枚
8,111555567,1m4枚 9m4枚
8,111555666,1m4枚 9m4枚
8,111555678,1m4枚 9m4枚
8,111555777,1m4枚 9m4枚
8,111555789,1m4枚 9m4枚
8,111555888,1m4枚 9m4枚
8,111555999,1m4枚 9m4枚
8,111556677,1m4枚 9m4枚
8,111566667,1m4枚 9m4枚
8,111566778,1m4枚 9m4枚
8,111566789,1s1枚 2s4枚 8s3枚
8,111567777,1m4枚 9m4枚
8,111567789,1m4枚 9m4枚
8,111567888,1m4枚 9m4枚
8,111567999,1m4枚 9m4枚
8,111666678,1m4枚 9m4枚
8,111666777,1m4枚 9m4枚
8,111666789,1m4枚 9m4枚
8,111666888,1m4枚 9m4枚
8,111666999,1m4枚 9m4枚
8,111667788,1m4枚 9m4枚
8,111677778,1m4枚 9m4枚
8,111677889,1m4枚 9m4枚
8,111678888,1m4枚 9m4枚
8,111678999,1m4枚 9m4枚
8,111777789,1m4枚 9m4枚
8,111777888,1m4枚 9m4枚
8,111777999,1m4枚 9m4枚
8,111778899,1m4枚 9m4枚
8,111788889,1m4枚 9m4枚
8,111789999,1m4枚 9m4枚
8,111888999,1m4枚 9m4枚
8,112222335,8s4枚 9s4枚
8,112222336,1s2枚 3s2枚 9s4枚
8,112222337,1s2枚 3s2枚 4s4枚
8,112222345,8s4枚 9s4枚
8,112223334,1m4枚 9m4枚
8,112223335,8s4枚 9s4枚
8,112223455,8s4枚 9s4枚
8,112224456,8s4枚 9s4枚
8,112233335,8s4枚 9s4枚
8,112233336,1s2枚 2s2枚 9s4枚
8,112233337,1s2枚 2s2枚 4s4枚
8,112233345,1m4枚 9m4枚
8,112233444,1m4枚 9m4枚
8,112233445,8s4枚 9s4枚
8,112233446,2s2枚 3s2枚 9s4枚
8,112233448,2s2枚 3s2枚 5s4枚
8,112233456,1m4枚 9m4枚
8,112233477,8s4枚 9s4枚
8,112233488,7s4枚 9s4枚
8,112233499,7s4枚 8s4枚
8,112233555,1m4枚 9m4枚
8,112233567,1m4枚 9m4枚
8,112233588,1s2枚 2s2枚 9s4枚
8,112233599,1s2枚 2s2枚 8s4枚
8,112233666,1m4枚 9m4枚
8,112233678,1m4枚 9m4枚
8,112233777,1m4枚 9m4枚
8,112233789,1m4枚 9m4枚
8,112233888,1m4枚 9m4枚
8,112233999,1m4枚 9m4枚
8,112333345,8s4枚 9s4枚
8,112334455,8s4枚 9s4枚
8,112344445,8s4枚 9s4枚
8,112344456,8s4枚 9s4枚
8,112344556,8s4枚 9s4枚
8,112344568,2s3枚 4s2枚 5s3枚
8,112345555,8s4枚 9s4枚
8,112345666,8s4枚 9s4枚
8,112345777,8s4枚 9s4枚
8,113333455,8s4枚 9s4枚
8,113334445,8s4枚 9s4枚
8,113334456,8s4枚 9s4枚
8,113335567,2s4枚 9s4枚
8,113344555,8s4枚 9s4枚
8,113444455,8s4枚 9s4枚
8,113444556,8s4枚 9s4枚
8,113445556,8s4枚 9s4枚
8,113445568,2s4枚 4s2枚 5s2枚
8,113455666,8s4枚 9s4枚
8,113455777,8s4枚 9s4枚
8,113556677,6s2枚 7s2枚 9s4枚
8,113566778,6s2枚 7s2枚 9s4枚
8,113567789,6s3枚 7s2枚 9s3枚
8,114444566,2s4枚 9s4枚
8,114445556,2s4枚 9s4枚
8,114445566,8s4枚 9s4枚
8,114445567,2s4枚 9s4枚
8,114445677,2s4枚 3s4枚
8,114446678,2s4枚 3s4枚
8,114446789,2s4枚 3s4枚
8,114455556,8s4枚 9s4枚
8,114455666,2s4枚 9s4枚
8,114455668,2s4枚 4s2枚 5s2枚
8,114456666,8s4枚 9s4枚
8,114456777,8s4枚 9s4枚
8,114555566,2s4枚 9s4枚
8,114555666,8s4枚 9s4枚
8,114555667,2s4枚 9s4枚
8,114556667,2s4枚 9s4枚
8,114566777,2s4枚 9s4枚
8,114566888,2s4枚 9s4枚
8,115555677,2s4枚 3s4枚
8,115556667,2s4枚 3s4枚
8,115556677,2s4枚 9s4枚
8,115556678,2s4枚 3s4枚
8,115556789,2s4枚 3s4枚
8,115566667,2s4枚 9s4枚
8,115566777,2s4枚 3s4枚
8,115567777,2s4枚 9s4枚
8,115567888,2s4枚 9s4枚
8,115666677,2s4枚 3s4枚
8,115666777,2s4枚 9s4枚
8,115666778,2s4枚 3s4枚
8,115667778,2s4枚 3s4枚
8,115667789,2s4枚 3s4枚
8,115677789,2s4枚 3s4枚
8,115677888,2s4枚 3s4枚
8,115677999,2s4枚 3s4枚
8,115778899,2s4枚 8s2枚 9s2枚
8,116666789,2s4枚 3s4枚
8,116667788,2s4枚 3s4枚
8,116677778,2s4枚 3s4枚
8,116677889,2s4枚 3s4枚
8,116678888,2s4枚 3s4枚
8,116678999,2s4枚 3s4枚
8,116777789,2s4枚 3s4枚
8,116777888,2s4枚 3s4枚
8,116778899,2s4枚 3s4枚
8,116788889,2s4枚 3s4枚
8,116789999,2s4枚 3s4枚
8,122223333,1m4枚 9m4枚
8,122223335,8s4枚 9s4枚
8,122223345,1m4枚 9m4枚
8,122223347,1s3枚 3s2枚 4s3枚
8,122223348,1s3枚 3s2枚 4s3枚
8,122223444,1m4枚 9m4枚
8,122223445,8s4枚 9s4枚
8,122223456,1m4枚 9m4枚
8,122223477,8s4枚 9s4枚
8,122223488,7s4枚 9s4枚
8,122223499,7s4枚 8s4枚
8,122223555,1m4枚 9m4枚
8,122223567,1m4枚 9m4枚
8,122223666,1m4枚 9m4枚
8,122223678,1m4枚 9m4枚
8,122223777,1m4枚 9m4枚
8,122223789,1m4枚 9m4枚
8,122223888,1m4枚 9m4枚
8,122223999,1m4枚 9m4枚
8,122233335,8s4枚 9s4枚
8,122233344,1m4枚 9m4枚
8,122233455,8s4枚 9s4枚
8,122233457,1s3枚 3s2枚 4s3枚
8,122234445,8s4枚 9s4枚
8,122234456,8s4枚 9s4枚
8,122234556,8s4枚 9s4枚
8,122235555,8s4枚 9s4枚
8,122235666,8s4枚 9s4枚
8,122235777,8s4枚 9s4枚
8,122333345,8s4枚 9s4枚
8,122333347,1s3枚 2s2枚 4s3枚
8,122333445,1m4枚 9m4枚
8,122334444,1m4枚 9m4枚
8,122334445,8s4枚 9s4枚
8,122334446,2s2枚 3s2枚 9s4枚
8,122334448,2s2枚 3s2枚 5s4枚
8,122334456,1m4枚 9m4枚
8,122334477,8s4枚 9s4枚
8,122334488,7s4枚 9s4枚
8,122334499,7s4枚 8s4枚
8,122334555,1m4枚 9m4枚
8,122334557,1s3枚 3s2枚 4s3枚
8,122334566,8s4枚 9s4枚
8,122334567,1m4枚 9m4枚
8,122334577,8s4枚 9s4枚
8,122334666,1m4枚 9m4枚
8,122334677,2s2枚 3s2枚 9s4枚
8,122334678,1m4枚 9m4枚
8,122334688,2s2枚 3s2枚 9s4枚
8,122334777,1m4枚 9m4枚
8,122334789,1m4枚 9m4枚
8,122334888,1m4枚 9m4枚
8,122334999,1m4枚 9m4枚
8,122345556,8s4枚 9s4枚
8,122345666,8s4枚 9s4枚
8,123333444,1m4枚 9m4枚
8,123333445,8s4枚 9s4枚
8,123333455,8s4枚 9s4枚
8,123333456,1m4枚 9m4枚
8,123333477,8s4枚 9s4枚
8,123333488,7s4枚 9s4枚
8,123333499,7s4枚 8s4枚
8,123333555,1m4枚 9m4枚
8,123333567,1m4枚 9m4枚
8,123333666,1m4枚 9m4枚
8,123333678,1m4枚 9m4枚
8,123333777,1m4枚 9m4枚
8,123333789,1m4枚 9m4枚
8,123333888,1m4枚 9m4枚
8,123333999,1m4枚 9m4枚
8,123334445,8s4枚 9s4枚
8,123334455,1m4枚 9m4枚
8,123334456,8s4枚 9s4枚
8,123334577,8s4枚 9s4枚
8,123334588,7s4枚 9s4枚
8,123334599,7s4枚 8s4枚
8,123344445,1m4枚 9m4枚
8,123344455,8s4枚 9s4枚
8,123344556,1m4枚 9m4枚
8,123344577,8s4枚 9s4枚
8,123344588,7s4枚 9s4枚
8,123344599,7s4枚 8s4枚
8,123345555,1m4枚 9m4枚
8,123345557,1s3枚 3s2枚 4s3枚
8,123345558,1s3枚 3s2枚 4s3枚
8,123345567,1m4枚 9m4枚
8,123345666,1m4枚 9m4枚
8,123345678,1m4枚 9m4枚
8,123345777,1m4枚 9m4枚
8,123345788,1s3枚 3s2枚 4s3枚
8,123345789,1m4枚 9m4枚
8,123345799,1s3枚 3s2枚 4s3枚
8,123345888,1m4枚 9m4枚
8,123345999,1m4枚 9m4枚
8,123444456,1m4枚 9m4枚
8,123444477,8s4枚 9s4枚
8,123444488,7s4枚 9s4枚
8,123444499,7s4枚 8s4枚
8,123444555,1m4枚 9m4枚
8,123444567,1m4枚 9m4枚
8,123444666,1m4枚 9m4枚
8,123444678,1m4枚 9m4枚
8,123444777,1m4枚 9m4枚
8,123444789,1m4枚 9m4枚
8,123444888,1m4枚 9m4枚
8,123444999,1m4枚 9m4枚
8,123445566,1m4枚 9m4枚
8,123445666,8s4枚 9s4枚
8,123445888,2s3枚 8s1枚 9s4枚
8,123445999,2s3枚 8s4枚 9s1枚
8,123455556,1m4枚 9m4枚
8,123455577,8s4枚 9s4枚
8,123455588,7s4枚 9s4枚
8,123455599,7s4枚 8s4枚
8,123455666,8s4枚 9s4枚
8,123455667,1m4枚 9m4枚
8,123456666,1m4枚 9m4枚
8,123456678,1m4枚 9m4枚
8,123456777,1m4枚 9m4枚
8,123456789,1m4枚 9m4枚
8,123456888,1m4枚 9m4枚
8,123456999,1m4枚 9m4枚
8,123466677,8s4枚 9s4枚
8,123466688,7s4枚 9s4枚
8,123466699,7s4枚 8s4枚
8,123555567,1m4枚 9m4枚
8,123555666,1m4枚 9m4枚
8,123555678,1m4枚 9m4枚
8,123555777,1m4枚 9m4枚
8,123555789,1m4枚 9m4枚
8,123555888,1m4枚 9m4枚
8,123555999,1m4枚 9m4枚
8,123556677,1m4枚 9m4枚
8,123566667,1m4枚 9m4枚
8,123566778,1m4枚 9m4枚
8,123567777,1m4枚 9m4枚
8,123567789,1m4枚 9m4枚
8,123567888,1m4枚 9m4枚
8,123567999,1m4枚 9m4枚
8,123666678,1m4枚 9m4枚
8,123666777,1m4枚 9m4枚
8,123666789,1m4枚 9m4枚
8,123666888,1m4枚 9m4枚
8,123666999,1m4枚 9m4枚
8,123667788,1m4枚 9m4枚
8,123677778,1m4枚 9m4枚
8,123677889,1m4枚 9m4枚
8,123678888,1m4枚 9m4枚
8,123678999,1m4枚 9m4枚
8,123777789,1m4枚 9m4枚
8,123777888,1m4枚 9m4枚
8,123777999,1m4枚 9m4枚
8,123778899,1m4枚 9m4枚
8,123788889,1m4枚 9m4枚
8,123789999,1m4枚 9m4枚
8,123888999,1m4枚 9m4枚
8,133455556,8s4枚 9s4枚
8,133456777,4s3枚 7s1枚 9s4枚
8,134444556,8s4枚 9s4枚
8,134445556,8s4枚 9s4枚
8,134445666,8s4枚 9s4枚
8,134455556,8s4枚 9s4枚
8,134555566,8s4枚 9s4枚
8,134556777,8s4枚 9s4枚
8,134566777,4s3枚 7s1枚 9s4枚
8,222233334,1m4枚 9m4枚
8,222233345,8s4枚 9s4枚
8,222233445,1m4枚 9m4枚
